created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Sat Jun 19 00:13:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","And let's call Exposure K, the killing potential of #CabalWorld pushed #COVID19 ""vaccines"" and to kill off chances of reproduction.

Inventor of #mRNA Technology: #Vaccine Causes Lipid Nanoparticles to Accumulate in ‘High Concentrations’ in Ovaries
https://t.co/YDUd72gk9A #G8M",0.08,0.77,en,1,2.0,NikkiDec5,127,231,,,,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
Sat Jun 19 00:13:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,607,680.0,imtiyazbjja,66,220,,,,"Nuh, India"
Sat Jun 19 00:13:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",.@GovWhitmer announces state will open to full capacity on June 22. More than nine million vaccines administered as new COVID cases fall to one-year low. Read more in a recent update at https://t.co/lAVrdaGV47 and find #COVID19 news in Michigan at https://t.co/niRBexCYOy. https://t.co/lkqgfScVUK,0.21233766233766233,0.43636363636363634,en,429,133.0,CanaryAmerica,2585,4982,,,,
Sat Jun 19 00:13:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,523,358.0,nnndddhhhh,36,99,False,['COVID19'],,
Sat Jun 19 00:13:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,Rosenchild,13363,12138,False,,,"New York, NY"
Sat Jun 19 00:13:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@NewsHour ⚕️ Learn from the Experts at @CDCgov

✅ For the BEST PROTECTION against #COVID19, @CDCgov recommends getting Two (2) Doses of mRNA #COVID19 #Vaccine

⚠️ Getting One (1) Dose of an mRNA #COVID19 #Vaccine only offers some protection against #COVID19

🖥️ https://t.co/1e0V7GwbFP https://t.co/IFjEOQalWW",0.3666666666666667,0.43333333333333335,en,1,1.0,Rosenchild,13363,12138,,,,"New York, NY"
Sat Jun 19 00:13:58 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,524,360.0,mfgsh4,4,206,False,['COVID19'],,
Sat Jun 19 00:13:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,,0,,joseph11lim,58,247,,,,where the heart is
Sat Jun 19 00:14:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BioCubaFarma says phase 3 clinical trial results for #Cuban #COVID19 #vaccines are due out in a few days. Soberana02 (with and without booster) and Abdala were tested in 85K+ volunteers in Havana and eastern Cuba. @BioCubaFarma @FinlayInstituto @cda_dc @WOLA_org @aperezriverol https://t.co/GkrwLdJX1M,-0.1625,0.2375,en,82,50.0,MaydaMauriBCF,3736,1485,,,,
Sat Jun 19 00:14:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,921,299.0,LaterMornings,79,315,,,,USA
Sat Jun 19 00:14:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,297,274.0,JWillieii,742,185,,,,
Sat Jun 19 00:15:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just 10 countries have received 75% of the world’s #COVID19 vaccine doses.

But the entire continent of Africa, currently experiencing a deadly third wave, has received &lt; 2% of the world's available vaccine doses so far.

Vaccine apartheid is a grave injustice.",0.1,0.485,en,796,247.0,Wendydaisy6,6,78,,,,
Sat Jun 19 00:15:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,524,362.0,h4iq4l,107,1398,False,['COVID19'],,Malay-Sia
Sat Jun 19 00:15:13 +0000 2021,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",,0.0,0.0,,0,,docs2go,1039,1441,False,,,South Africa
Sat Jun 19 00:15:27 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,Rosenchild,13363,12138,False,,,"New York, NY"
Sat Jun 19 00:15:46 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","👇👇👇

""People are free to believe that #COVID19 is a hoax, and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. As such, there are places where you should not work unless you are vaccinated.""

https://t.co/xiVWoCtRfP",0.14017857142857143,0.5526785714285715,en,258,55.0,willfalk,4879,3841,,,,"East Garafraxa, Ontario"
Sat Jun 19 00:15:56 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@KeithOlbermann @Bease11 ⚕️ Learn from the Experts at @CDCgov

✅ For the BEST PROTECTION against #COVID19, @CDCgov recommends getting Two (2) Doses of mRNA #COVID19 #Vaccine

⚠️ Getting One (1) Dose of an mRNA #COVID19 #Vaccine only offers some protection against #COVID19

🖥️ https://t.co/1e0V7GwbFP https://t.co/9cPADf1dwC",0.3666666666666667,0.43333333333333335,en,1,1.0,Rosenchild,13363,12138,,,,"New York, NY"
Sat Jun 19 00:16:00 +0000 2021,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,0.0,0.0,,0,,Vaxyourfam,8538,2237,False,,,United States
Sat Jun 19 00:16:01 +0000 2021,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,0.0,0.0,,0,,Vaxyourfam,8538,2237,False,,,United States
Sat Jun 19 00:16:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,608,683.0,meidas_sara,200,403,,,,"Minneapolis, MN"
Sat Jun 19 00:16:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,,0,,JilanInVegas,1143,890,,,,"East side of Vegas, NV"
Sat Jun 19 00:16:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,524,363.0,Najakhyar,110,201,False,['COVID19'],,Malaysia
Sat Jun 19 00:16:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Michigan opens 100% indoor/outdoors and drops masks June 22nd. @fordnation looks like a inept coward. Open Ontario 100% now.,0.0,0.5,en,18,10.0,freedominion,5040,5125,,['COVID19'],,Canada
Sat Jun 19 00:16:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Michigan opens 100% indoor/outdoors and drops masks June 22nd. @fordnation looks like a inept coward. Open Ontario 100% now.,0.0,0.5,en,18,11.0,tommyguns1962,42,382,,['COVID19'],,
Sat Jun 19 00:16:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,524,364.0,peter_donnelly,1448,2052,False,['COVID19'],,
Sat Jun 19 00:17:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ontario administered 205,062 #COVID19 vaccines so far today. 84% were 2nd doses.

Thousands of people are essential in making a big vaccine day like this happen. Thank you to all involved.

(Lake Superior III, by Lawren Harris) https://t.co/ApRcF2fyNR",0.15999999999999998,0.4600000000000001,en,3347,215.0,LightDreamTwo,31,35,,,,"Toronto, Ontario"
Sat Jun 19 00:17:31 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,0.0,0.0,,0,,jmlukens,377,289,False,,,California
Sat Jun 19 00:17:38 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“No, the COVID-19 Vaccine Will Not Make You Magnetic” - via @SELFmagazine - https://t.co/JNojBfKrqA
--
#COVID19 #covidvaccine  #vaxnews  #vaccines #vaccineswork #covid19vaccines  #COVID19vaccine #vaccination",0.0,0.0,en,1,1.0,PedsMamaDoc,5741,3634,False,,,"Minneapolis, MN"
Sat Jun 19 00:17:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 00:17:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 00:17:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,526,365.0,thinkupmindaku,148,271,False,['COVID19'],,
Sat Jun 19 00:17:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“Risk of COVID-19 Infection Plummets 21 Days after a Vaccination” - via @newscientist - https://t.co/MHGGyBWiWa
--
#COVID19 #covidvaccine  #vaxnews  #vaccines #vaccineswork #covid19vaccines  #COVID19vaccine #vaccination",0.0,0.0,en,1,1.0,PedsMamaDoc,5741,3634,False,,,"Minneapolis, MN"
Sat Jun 19 00:17:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I know it, antivaccine groups redoubling efforts to scare pregnant women (and parents about their adolescent kids). The prediction is that many pregnant women (and adolescents) could contract the delta variant as it accelerates (currently &gt;13% of virus isolates)",0.29166666666666663,0.475,en,164,44.0,lopcute,7344,7148,,[],,london
Sat Jun 19 00:18:00 +0000 2021,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,0.0,0.0,,0,,Vaxyourfam,8538,2237,False,,,United States
Sat Jun 19 00:18:16 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","And let's call Exposure K, the killing potential of #CabalWorld pushed #COVID19 ""vaccines"" and to kill off chances of reproduction.

Inventor of #mRNA Technology: #Vaccine Causes Lipid Nanoparticles to Accumulate in ‘High Concentrations’ in Ovaries
https://t.co/YDUd72gk9A #G8M",0.08,0.77,en,1,3.0,1RuffRican,4163,4922,,,,United States
Sat Jun 19 00:18:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,526,367.0,FadhliSuperb,516,905,False,['COVID19'],,"Kluang, JohorDarulTakzim"
Sat Jun 19 00:18:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","And let's call Exposure K, the killing potential of #CabalWorld pushed #COVID19 ""vaccines"" and to kill off chances of reproduction.

Inventor of #mRNA Technology: #Vaccine Causes Lipid Nanoparticles to Accumulate in ‘High Concentrations’ in Ovaries
https://t.co/YDUd72gk9A #G8M",0.08,0.77,en,2,4.0,KOL5551,425,1398,,,,
Sat Jun 19 00:18:59 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,961,542.0,geoffreyyork,290774,12126,,,,Johannesburg
Sat Jun 19 00:19:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As #Covid19 vaccines roll out across the country, it’s important that we continue to work together and follow public health measures to help #StopTheSpread. 👇
 
More info ➡️ https://t.co/ViwgoKpPdM https://t.co/b8CJjdCiCz",0.3,0.5222222222222223,en,44,12.0,JonFurmanic,619,497,,,,"Waterloo, ON"
Sat Jun 19 00:19:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading disinfo means people won’t get vaccinated out of fear.

That will lead to more deaths.

America’s Frontline Doctors: not to be trusted.

https://t.co/Jy0KGpRqrs https://t.co/1yq1ER5FcQ",0.31666666666666665,0.611111111111111,en,23,20.0,drbashir2018,17880,17435,,,,Deep Space 9
Sat Jun 19 00:19:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#COVID19 is quietly devastating the health professions in Africa, a continent that already had a deficit of 2.4 million doctors &amp; nurses before the pandemic started. Cc @WHO @JNkengasong @PowerUSAID @FareedZakaria @NickKristof @CUGHnews https://t.co/857muhuCjd",-1.0,1.0,en,68,63.0,naomeme_703,739,2841,,,,"Bay Area, California"
Sat Jun 19 00:19:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BioCubaFarma says phase 3 clinical trial results for #Cuban #COVID19 #vaccines are due out in a few days. Soberana02 (with and without booster) and Abdala were tested in 85K+ volunteers in Havana and eastern Cuba. @BioCubaFarma @FinlayInstituto @cda_dc @WOLA_org @aperezriverol https://t.co/GkrwLdJX1M,-0.1625,0.2375,en,83,51.0,AileenCS9316,972,3537,,,,Cuba
Sat Jun 19 00:19:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In this interview, I discuss the possible lab origin of SARS-CoV-2, the insanity of lockdowns, and how COVID-19 vaccines are being forced on people.
#SARSCoV2 #COVID19 #Lockdown #Vaccines
https://t.co/EUHZd1qzl0",-0.15000000000000002,0.6,en,12,7.0,Cjk857,63,90,,,,
Sat Jun 19 00:19:29 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">SciBot</a>","In this interview, I discuss the possible lab origin of SARS-CoV-2, the insanity of lockdowns, and how COVID-19 vaccines are being forced on people.
#SARSCoV2 #COVID19 #Lockdown #Vaccines
https://t.co/EUHZd1qzl0",-0.15000000000000002,0.6,en,13,8.0,B0tSci,1236,81,,,,
Sat Jun 19 00:19:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Govt, media &amp; HCWs are misleading Canadians saying #COVID19 vaccines are ""approved."" They are only approved for emergency use.

1980 Supreme Court, Reibl v Hughes: vax administrators must give patient sufficient information to make an informed choice. If injured, you can sue. https://t.co/c79d8wgbAl",0.0,1.0,en,74,48.0,bevrodinstudios,134,834,,,,
Sat Jun 19 00:19:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,418,110.0,kamheidebrecht,86,333,,,,
Sat Jun 19 00:19:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","What kind of demonstration stipulates that Palestine can't give any vaccine to Palestinians in #GazaStrip?
Or that Israel says to deny ""Palestine"" existance on the paper work
WTH?
#COVID19 #ApartheidIsrael #EndGazaSiege #FreePalestine https://t.co/sWkBucfuy1",0.6,0.9,en,0,1.0,RoadNotTaken19,121,240,,"['Israel', 'COVID_19']",,
Sat Jun 19 00:20:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,tractorbadger,362,317,,,,Middlesborough
Sat Jun 19 00:20:22 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,962,543.0,InfectiousDz,32792,8795,,,,NYC
Sat Jun 19 00:20:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As our neighbours move on it's time for us to follow. 

@fordnation open Ontario 100% and drop the mask mandate too.",0.02727272727272727,0.4909090909090909,en,277,104.0,Malgosia_ewa,78,184,,['COVID19'],,
Sat Jun 19 00:21:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,962,544.0,CovidSupportSA,955,471,,,,
Sat Jun 19 00:21:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,510,260.0,Vikii90155420,641,1783,,['COVID19'],,West Midlands
Sat Jun 19 00:21:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,,0,,ProfAgard,1575,1049,,,,
Sat Jun 19 00:22:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,527,369.0,_nnabilah_,205,456,False,['COVID19'],,
